timestamp,model,split_scheme,params,seed,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,accuracy_mean,accuracy_std,weed_to_negative_rate_mean,weed_to_negative_rate_std
2026-09-13T11:27:02,majority_class,random,"{""strategy"": ""most_frequent""}",42,0.0768556837412094,2.1769168230254493e-05,0.3657043473175669,0.0002619293173008,0.5287027504942261,0.0002289259148894,1.0,0.0
2026-09-13T11:27:02,majority_class,grouped,"{""strategy"": ""most_frequent""}",42,0.0769081401737731,0.0019559841166331,0.3668969978937607,0.0240890991489945,0.5295351297288595,0.0208455574484853,1.0,0.0
2026-09-13T19:39:58,rf_smoke,grouped,"{""n_estimators"": 200, ""size"": 64}",42,0.3574823667106376,0.0700646179546674,0.5412063566852969,0.0482700164203147,0.5987999180893278,0.0384840756704031,0.5966705616502075,0.1018132263229529
